SOURCE_ROW_NUMBER,listing_id,price,PRICE_FILTER_MODE,USED_FOR_TRAIN,EXCLUSION_REASON,PCS_DATE
531,19202500,999000,BASELINE,Y,,2026-09-18
532,19322420,449000,BASELINE,Y,,2026-09-18
533,19252787,279000,BASELINE,Y,,2026-09-18
534,19153537,329000,BASELINE,Y,,2026-09-18
535,19175009,429000,BASELINE,Y,,2026-09-18
536,19053000,1899000,BASELINE,Y,,2026-09-18
537,18279262,539000,BASELINE,Y,,2026-09-18
538,18190307,499000,BASELINE,Y,,2026-09-18
539,19046010,1159000,BASELINE,Y,,2026-09-18
540,19123715,1290000,BASELINE,Y,,2026-09-18
541,19073919,2099000,BASELINE,Y,,2026-09-18
542,19099415,3499000,BASELINE,Y,,2026-09-18
543,19148912,1999000,BASELINE,Y,,2026-09-18
544,19236439,2099000,BASELINE,Y,,2026-09-18
545,19278364,999000,BASELINE,Y,,2026-09-18
546,18525218,499000,BASELINE,Y,,2026-09-18
547,19123640,799000,BASELINE,Y,,2026-09-18
548,19333713,799000,BASELINE,Y,,2026-09-18
549,19213164,799000,BASELINE,Y,,2026-09-18
550,19070446,859000,BASELINE,Y,,2026-09-18
551,18265471,599000,BASELINE,Y,,2026-09-18
552,19303898,1259000,BASELINE,Y,,2026-09-18
553,18950472,799000,BASELINE,Y,,2026-09-18
554,19236496,999000,BASELINE,Y,,2026-09-18
555,19288344,599000,BASELINE,Y,,2026-09-18
556,18914758,289000,BASELINE,Y,,2026-09-18
557,19164186,529000,BASELINE,Y,,2026-09-18
558,19211640,899000,BASELINE,Y,,2026-09-18
559,19282468,1599000,BASELINE,Y,,2026-09-18
560,19207230,539000,BASELINE,Y,,2026-09-18
561,19127584,1799000,BASELINE,Y,,2026-09-18
562,19223729,1999000,BASELINE,Y,,2026-09-18
563,18595156,539000,BASELINE,Y,,2026-09-18
564,18834434,499000,BASELINE,Y,,2026-09-18
565,18277626,559000,BASELINE,Y,,2026-09-18
566,19187354,599000,BASELINE,Y,,2026-09-18
567,19183729,1199000,BASELINE,Y,,2026-09-18
568,19253589,2159000,BASELINE,Y,,2026-09-18
569,18637142,2599000,BASELINE,Y,,2026-09-18
570,19099369,1599000,BASELINE,Y,,2026-09-18
571,19322191,1399000,BASELINE,Y,,2026-09-18
572,19326893,2099000,BASELINE,Y,,2026-09-18
573,19179328,1799000,BASELINE,Y,,2026-09-18
574,19083304,169000,BASELINE,Y,,2026-09-18
575,18817588,699000,BASELINE,Y,,2026-09-18
576,18745279,369000,BASELINE,Y,,2026-09-18
577,19179286,619000,BASELINE,Y,,2026-09-18
578,19214167,839000,BASELINE,Y,,2026-09-18
579,18814102,469000,BASELINE,Y,,2026-09-18
580,18874994,589000,BASELINE,Y,,2026-09-18
581,18827604,659000,BASELINE,Y,,2026-09-18
582,19108786,469000,BASELINE,Y,,2026-09-18
583,18679058,339000,BASELINE,Y,,2026-09-18
584,18972273,469000,BASELINE,Y,,2026-09-18
585,18469290,369000,BASELINE,Y,,2026-09-18
586,19215782,829000,BASELINE,Y,,2026-09-18
587,18814116,639000,BASELINE,Y,,2026-09-18
588,18971490,459000,BASELINE,Y,,2026-09-18
589,18814113,649000,BASELINE,Y,,2026-09-18
590,18912064,709000,BASELINE,Y,,2026-09-18
591,18947094,839000,BASELINE,Y,,2026-09-18
592,17501051,650000,BASELINE,Y,,2026-09-18
593,19321125,1358000,BASELINE,Y,,2026-09-18
594,19316806,1090000,BASELINE,Y,,2026-09-18
595,19336287,156000,BASELINE,Y,,2026-09-18
596,18764413,1050000,BASELINE,Y,,2026-09-18
597,19019632,1350000,BASELINE,Y,,2026-09-18
598,19063979,1490000,BASELINE,Y,,2026-09-18
599,18030892,890000,BASELINE,Y,,2026-09-18
600,19316601,1650000,BASELINE,Y,,2026-09-18
601,19332826,369000,BASELINE,Y,,2026-09-18
602,19311303,999000,BASELINE,Y,,2026-09-18
603,19325281,645000,BASELINE,Y,,2026-09-18
604,19293600,749000,BASELINE,Y,,2026-09-18
605,19272247,499000,BASELINE,Y,,2026-09-18
606,19196929,399000,BASELINE,Y,,2026-09-18
607,19187040,199000,BASELINE,Y,,2026-09-18
608,19196919,299000,BASELINE,Y,,2026-09-18
609,19089043,349000,BASELINE,Y,,2026-09-18
610,19204776,239000,BASELINE,Y,,2026-09-18
611,19187994,169000,BASELINE,Y,,2026-09-18
612,19187865,269000,BASELINE,Y,,2026-09-18
613,19188012,179000,BASELINE,Y,,2026-09-18
614,19340617,269000,BASELINE,Y,,2026-09-18
615,19332318,639000,BASELINE,Y,,2026-09-18
616,18230087,549000,BASELINE,Y,,2026-09-18
617,19023717,519000,BASELINE,Y,,2026-09-18
618,19009307,1050000,BASELINE,Y,,2026-09-18
619,19325207,419000,BASELINE,Y,,2026-09-18
620,18819061,1299000,BASELINE,Y,,2026-09-18
621,18584005,399000,BASELINE,Y,,2026-09-18
622,19300689,498000,BASELINE,Y,,2026-09-18
623,19110755,459000,BASELINE,Y,,2026-09-18
624,18256910,559000,BASELINE,Y,,2026-09-18
625,19318781,919000,BASELINE,Y,,2026-09-18
626,18996320,589000,BASELINE,Y,,2026-09-18
627,18250870,429000,BASELINE,Y,,2026-09-18
628,18225541,489000,BASELINE,Y,,2026-09-18
629,19054428,269000,BASELINE,Y,,2026-09-18
630,19337168,4990000,BASELINE,Y,,2026-09-18
631,19337221,2190000,BASELINE,Y,,2026-09-18
632,19326935,1990000,BASELINE,Y,,2026-09-18
633,19323987,889000,BASELINE,Y,,2026-09-18
634,19321680,1298000,BASELINE,Y,,2026-09-18
635,19314777,595000,BASELINE,Y,,2026-09-18
636,19306754,1890000,BASELINE,Y,,2026-09-18
637,19306238,2590000,BASELINE,Y,,2026-09-18
638,19300094,279000,BASELINE,Y,,2026-09-18
639,19298484,445000,BASELINE,Y,,2026-09-18
640,19229256,1190000,BASELINE,Y,,2026-09-18
641,19229246,1029000,BASELINE,Y,,2026-09-18
642,19223057,1890000,BASELINE,Y,,2026-09-18
643,19190715,1190000,BASELINE,Y,,2026-09-18
644,19122413,899000,BASELINE,Y,,2026-09-18
645,19113520,359000,BASELINE,Y,,2026-09-18
646,19035204,1090000,BASELINE,Y,,2026-09-18
647,19093531,339000,BASELINE,Y,,2026-09-18
648,18955001,999000,BASELINE,Y,,2026-09-18
649,18854775,3090000,BASELINE,Y,,2026-09-18
650,18776750,2390000,BASELINE,Y,,2026-09-18
651,18728615,499000,BASELINE,Y,,2026-09-18
652,18541956,239000,BASELINE,Y,,2026-09-18
653,19340494,529000,BASELINE,Y,,2026-09-18
654,19340476,465000,BASELINE,Y,,2026-09-18
655,19257085,400000,BASELINE,Y,,2026-09-18
656,19257274,739000,BASELINE,Y,,2026-09-18
657,19257334,669000,BASELINE,Y,,2026-09-18
658,19009526,499000,BASELINE,Y,,2026-09-18
659,19257299,409000,BASELINE,Y,,2026-09-18
660,19257416,139000,BASELINE,Y,,2026-09-18
661,18971287,520000,BASELINE,Y,,2026-09-18
662,18165543,500000,BASELINE,Y,,2026-09-18
663,18409348,450000,BASELINE,Y,,2026-09-18
664,19257376,329000,BASELINE,Y,,2026-09-18
665,18855516,1059000,BASELINE,Y,,2026-09-18
666,19132142,239000,BASELINE,Y,,2026-09-18
667,18996958,279000,BASELINE,Y,,2026-09-18
668,19141866,389000,BASELINE,Y,,2026-09-18
669,19186703,369000,BASELINE,Y,,2026-09-18
670,19282099,595000,BASELINE,Y,,2026-09-18
671,18785683,1190000,BASELINE,Y,,2026-09-18
672,19338041,1620000,BASELINE,Y,,2026-09-18
673,19281439,729000,BASELINE,Y,,2026-09-18
674,19265926,999000,BASELINE,Y,,2026-09-18
675,19252329,719000,BASELINE,Y,,2026-09-18
676,19234725,295000,BASELINE,Y,,2026-09-18
677,19222044,799000,BASELINE,Y,,2026-09-18
678,19190707,2380000,BASELINE,Y,,2026-09-18
679,19144863,449000,BASELINE,Y,,2026-09-18
680,18637953,434000,BASELINE,Y,,2026-09-18
681,19340417,659000,BASELINE,Y,,2026-09-18
682,19242157,3490000,BASELINE,Y,,2026-09-18
683,18985294,658000,BASELINE,Y,,2026-09-18
684,16885643,678000,BASELINE,Y,,2026-09-18
685,18807671,399000,BASELINE,Y,,2026-09-18
686,19257646,629000,BASELINE,Y,,2026-09-18
687,19154920,389999,BASELINE,Y,,2026-09-18
688,19080675,699000,BASELINE,Y,,2026-09-18
689,19055299,759999,BASELINE,Y,,2026-09-18
690,19153826,759000,BASELINE,Y,,2026-09-18
691,18839916,748000,BASELINE,Y,,2026-09-18
692,19261085,589000,BASELINE,Y,,2026-09-18
693,18671391,859000,BASELINE,Y,,2026-09-18
694,19332830,469000,BASELINE,Y,,2026-09-18
695,19282589,659000,BASELINE,Y,,2026-09-18
696,19332891,439000,BASELINE,Y,,2026-09-18
697,18585753,519000,BASELINE,Y,,2026-09-18
698,19332821,539000,BASELINE,Y,,2026-09-18
699,18816767,829000,BASELINE,Y,,2026-09-18
700,18869263,739000,BASELINE,Y,,2026-09-18
701,19315437,349000,BASELINE,Y,,2026-09-18
702,19284778,529000,BASELINE,Y,,2026-09-18
703,18966730,749000,BASELINE,Y,,2026-09-18
704,19329029,619000,BASELINE,Y,,2026-09-18
705,18657733,449000,BASELINE,Y,,2026-09-18
706,19303661,438000,BASELINE,Y,,2026-09-18
707,19246138,428000,BASELINE,Y,,2026-09-18
708,18967308,268000,BASELINE,Y,,2026-09-18
709,19336696,899000,BASELINE,Y,,2026-09-18
710,19313445,409000,BASELINE,Y,,2026-09-18
711,19314101,949000,BASELINE,Y,,2026-09-18
712,19302413,799000,BASELINE,Y,,2026-09-18
713,19287756,1888000,BASELINE,Y,,2026-09-18
714,19287769,1688000,BASELINE,Y,,2026-09-18
715,19287722,1888000,BASELINE,Y,,2026-09-18
716,19287741,1988000,BASELINE,Y,,2026-09-18
717,19287706,1888000,BASELINE,Y,,2026-09-18
718,19287552,1988000,BASELINE,Y,,2026-09-18
719,19287537,1988000,BASELINE,Y,,2026-09-18
720,19130069,798000,BASELINE,Y,,2026-09-18
721,19156066,905000,BASELINE,Y,,2026-09-18
722,19130059,788000,BASELINE,Y,,2026-09-18
723,19107619,1988000,BASELINE,Y,,2026-09-18
724,19099099,1788000,BASELINE,Y,,2026-09-18
725,19099067,1688000,BASELINE,Y,,2026-09-18
726,19094189,1599000,BASELINE,Y,,2026-09-18
727,18984922,1888000,BASELINE,Y,,2026-09-18
728,18984563,858000,BASELINE,Y,,2026-09-18
729,18874012,355000,BASELINE,Y,,2026-09-18
730,18936483,948000,BASELINE,Y,,2026-09-18
731,18868045,728000,BASELINE,Y,,2026-09-18
732,18864630,898000,BASELINE,Y,,2026-09-18
733,18864498,798000,BASELINE,Y,,2026-09-18
734,18864391,898000,BASELINE,Y,,2026-09-18
735,18864354,788000,BASELINE,Y,,2026-09-18
736,18822698,888000,BASELINE,Y,,2026-09-18
737,18862399,798000,BASELINE,Y,,2026-09-18
738,18822476,898000,BASELINE,Y,,2026-09-18
739,18798644,658000,BASELINE,Y,,2026-09-18
740,18717627,1988000,BASELINE,Y,,2026-09-18
741,18717867,949000,BASELINE,Y,,2026-09-18
742,18717612,1888000,BASELINE,Y,,2026-09-18
743,18717599,2388000,BASELINE,Y,,2026-09-18
744,18545271,1880000,BASELINE,Y,,2026-09-18
745,18489376,838000,BASELINE,Y,,2026-09-18
746,18464331,858000,BASELINE,Y,,2026-09-18
747,18077830,848000,BASELINE,Y,,2026-09-18
748,18228377,1980000,BASELINE,Y,,2026-09-18
749,17897438,1888000,BASELINE,Y,,2026-09-18
750,17089635,1980000,BASELINE,Y,,2026-09-18
751,19165183,399000,BASELINE,Y,,2026-09-18
752,19001115,239000,BASELINE,Y,,2026-09-18
753,19286743,228000,BASELINE,Y,,2026-09-18
754,19051125,338000,BASELINE,Y,,2026-09-18
755,19122773,88000,BASELINE,Y,,2026-09-18
756,18656020,168000,BASELINE,Y,,2026-09-18
757,19158032,238000,BASELINE,Y,,2026-09-18
758,18862639,178000,BASELINE,Y,,2026-09-18
759,18850089,129000,BASELINE,Y,,2026-09-18
760,19264713,499000,BASELINE,Y,,2026-09-18
761,18815138,218000,BASELINE,Y,,2026-09-18
762,18935201,188000,BASELINE,Y,,2026-09-18
763,18682195,669000,BASELINE,Y,,2026-09-18
764,19246051,559000,BASELINE,Y,,2026-09-18
765,19180960,139000,BASELINE,Y,,2026-09-18
766,19154858,459000,BASELINE,Y,,2026-09-18
767,19238642,399000,BASELINE,Y,,2026-09-18
768,19312964,799000,BASELINE,Y,,2026-09-18
769,19154846,209000,BASELINE,Y,,2026-09-18
770,18844068,829000,BASELINE,Y,,2026-09-18
771,19105779,489000,BASELINE,Y,,2026-09-18
772,19180961,579000,BASELINE,Y,,2026-09-18
773,19277909,259000,BASELINE,Y,,2026-09-18
774,19207471,199000,BASELINE,Y,,2026-09-18
775,18939891,799000,BASELINE,Y,,2026-09-18
776,17795777,319000,BASELINE,Y,,2026-09-18
777,19327740,289000,BASELINE,Y,,2026-09-18
778,19332382,465000,BASELINE,Y,,2026-09-18
779,19337409,456000,BASELINE,Y,,2026-09-18
780,19281248,959000,BASELINE,Y,,2026-09-18
781,18917937,559000,BASELINE,Y,,2026-09-18
782,18534674,199000,BASELINE,Y,,2026-09-18
783,18277127,1740000,BASELINE,Y,,2026-09-18
784,19275073,689000,BASELINE,Y,,2026-09-18
785,19323529,619000,BASELINE,Y,,2026-09-18
786,19275067,644000,BASELINE,Y,,2026-09-18
787,18609848,539000,BASELINE,Y,,2026-09-18
788,18820092,1540000,BASELINE,Y,,2026-09-18
789,17825965,469000,BASELINE,Y,,2026-09-18
790,18271030,359000,BASELINE,Y,,2026-09-18
791,18791377,339000,BASELINE,Y,,2026-09-18
792,19336153,459000,BASELINE,Y,,2026-09-18
793,19313161,1399000,BASELINE,Y,,2026-09-18
794,19301437,655000,BASELINE,Y,,2026-09-18
795,19138271,359000,BASELINE,Y,,2026-09-18
796,19242743,415000,BASELINE,Y,,2026-09-18
797,18655959,1790000,BASELINE,Y,,2026-09-18
798,18608781,304000,BASELINE,Y,,2026-09-18
799,18181990,539000,BASELINE,Y,,2026-09-18
800,17282345,499000,BASELINE,Y,,2026-09-18
801,18915616,379000,BASELINE,Y,,2026-09-18
802,18915357,389000,BASELINE,Y,,2026-09-18
803,18621328,299000,BASELINE,Y,,2026-09-18
804,18925099,519000,BASELINE,Y,,2026-09-18
805,18837237,1150000,BASELINE,Y,,2026-09-18
806,19335037,124000,BASELINE,Y,,2026-09-18
807,19335164,399000,BASELINE,Y,,2026-09-18
808,18777059,1090000,BASELINE,Y,,2026-09-18
809,18839134,1699000,BASELINE,Y,,2026-09-18
810,17883944,299000,BASELINE,Y,,2026-09-18
811,18797027,379000,BASELINE,Y,,2026-09-18
812,19335134,589000,BASELINE,Y,,2026-09-18
813,19335002,259000,BASELINE,Y,,2026-09-18
814,19334871,559000,BASELINE,Y,,2026-09-18
815,18746056,789000,BASELINE,Y,,2026-09-18
816,17199170,529000,BASELINE,Y,,2026-09-18
817,19335104,699000,BASELINE,Y,,2026-09-18
818,19334960,339000,BASELINE,Y,,2026-09-18
819,19334830,549000,BASELINE,Y,,2026-09-18
820,19333677,299000,BASELINE,Y,,2026-09-18
821,19340255,279000,BASELINE,Y,,2026-09-18
822,19335208,669000,BASELINE,Y,,2026-09-18
823,19336745,899000,BASELINE,Y,,2026-09-18
824,19313455,559000,BASELINE,Y,,2026-09-18
825,19298473,325000,BASELINE,Y,,2026-09-18
826,19302368,329000,BASELINE,Y,,2026-09-18
827,19284643,539000,BASELINE,Y,,2026-09-18
828,19156618,535000,BASELINE,Y,,2026-09-18
829,18628159,660000,BASELINE,Y,,2026-09-18
830,18931486,439000,BASELINE,Y,,2026-09-18
831,17581400,330000,BASELINE,Y,,2026-09-18
832,18699639,869000,BASELINE,Y,,2026-09-18
833,19124818,649000,BASELINE,Y,,2026-09-18
834,19124625,1090000,BASELINE,Y,,2026-09-18
835,15906384,1389000,BASELINE,Y,,2026-09-18
836,16391623,559000,BASELINE,Y,,2026-09-18
837,17443649,610000,BASELINE,Y,,2026-09-18
838,19312892,519000,BASELINE,Y,,2026-09-18
839,19335078,1259000,BASELINE,Y,,2026-09-18
840,18976545,579000,BASELINE,Y,,2026-09-18
841,19022748,159000,BASELINE,Y,,2026-09-18
842,19334938,499000,BASELINE,Y,,2026-09-18
843,19263256,369000,BASELINE,Y,,2026-09-18
844,19335191,819000,BASELINE,Y,,2026-09-18
845,18797078,749000,BASELINE,Y,,2026-09-18
846,18816277,399000,BASELINE,Y,,2026-09-18
847,18531731,824000,BASELINE,Y,,2026-09-18
848,18650597,439000,BASELINE,Y,,2026-09-18
849,17821326,1019000,BASELINE,Y,,2026-09-18
850,17199368,439000,BASELINE,Y,,2026-09-18
851,16700394,379000,BASELINE,Y,,2026-09-18
852,18816353,724000,BASELINE,Y,,2026-09-18
853,18953567,379000,BASELINE,Y,,2026-09-18
854,18738781,1429000,BASELINE,Y,,2026-09-18
855,17336283,754000,BASELINE,Y,,2026-09-18
856,18797130,1419000,BASELINE,Y,,2026-09-18
857,17829065,1119000,BASELINE,Y,,2026-09-18
858,18624190,1379000,BASELINE,Y,,2026-09-18
859,19137889,818000,BASELINE,Y,,2026-09-18
860,18842393,626000,BASELINE,Y,,2026-09-18
861,18746031,1269000,BASELINE,Y,,2026-09-18
862,17259823,929000,BASELINE,Y,,2026-09-18
863,19290749,968000,BASELINE,Y,,2026-09-18
864,19182840,1819000,BASELINE,Y,,2026-09-18
865,15163567,1159000,BASELINE,Y,,2026-09-18
866,18942837,1049000,BASELINE,Y,,2026-09-18
867,19321964,919000,BASELINE,Y,,2026-09-18
868,18942828,798000,BASELINE,Y,,2026-09-18
869,18950508,498000,BASELINE,Y,,2026-09-18
870,19223139,1089000,BASELINE,Y,,2026-09-18
871,19291232,515000,BASELINE,Y,,2026-09-18
872,19254493,567000,BASELINE,Y,,2026-09-18
873,19321948,319000,BASELINE,Y,,2026-09-18
874,19275054,639000,BASELINE,Y,,2026-09-18
875,18649169,858000,BASELINE,Y,,2026-09-18
876,19254479,398000,BASELINE,Y,,2026-09-18
877,19321934,549000,BASELINE,Y,,2026-09-18
878,18916811,889000,BASELINE,Y,,2026-09-18
879,18950598,656000,BASELINE,Y,,2026-09-18
880,18842179,658000,BASELINE,Y,,2026-09-18
881,19291326,616000,BASELINE,Y,,2026-09-18
882,19025467,787000,BASELINE,Y,,2026-09-18
883,18818991,1069000,BASELINE,Y,,2026-09-18
884,18976557,434000,BASELINE,Y,,2026-09-18
885,19321900,676000,BASELINE,Y,,2026-09-18
886,18818984,698000,BASELINE,Y,,2026-09-18
887,18902932,1119000,BASELINE,Y,,2026-09-18
888,19106193,757000,BASELINE,Y,,2026-09-18
889,18950542,949000,BASELINE,Y,,2026-09-18
890,19106315,1049000,BASELINE,Y,,2026-09-18
891,15210923,1159000,BASELINE,Y,,2026-09-18
892,19263274,624000,BASELINE,Y,,2026-09-18
893,18953513,789000,BASELINE,Y,,2026-09-18
894,19275170,299000,BASELINE,Y,,2026-09-18
895,18958113,444000,BASELINE,Y,,2026-09-18
896,16693279,1799000,BASELINE,Y,,2026-09-18
897,17290396,274000,BASELINE,Y,,2026-09-18
898,18816282,529000,BASELINE,Y,,2026-09-18
899,19330123,1059000,BASELINE,Y,,2026-09-18
900,19325893,755000,BASELINE,Y,,2026-09-18
901,19302375,459000,BASELINE,Y,,2026-09-18
902,19222068,1799000,BASELINE,Y,,2026-09-18
903,18939617,339000,BASELINE,Y,,2026-09-18
904,19088997,439000,BASELINE,Y,,2026-09-18
905,18738714,659000,BASELINE,Y,,2026-09-18
906,19275152,359000,BASELINE,Y,,2026-09-18
907,19263887,419000,BASELINE,Y,,2026-09-18
908,19298824,249000,BASELINE,Y,,2026-09-18
909,18550158,429000,BASELINE,Y,,2026-09-18
910,18282378,314000,BASELINE,Y,,2026-09-18
911,17821381,499000,BASELINE,Y,,2026-09-18
912,18797001,489000,BASELINE,Y,,2026-09-18
913,19275083,419000,BASELINE,Y,,2026-09-18
914,19022675,369000,BASELINE,Y,,2026-09-18
915,18816341,439000,BASELINE,Y,,2026-09-18
916,19275094,464000,BASELINE,Y,,2026-09-18
917,18816346,679000,BASELINE,Y,,2026-09-18
918,18823248,269000,BASELINE,Y,,2026-09-18
919,18621274,369000,BASELINE,Y,,2026-09-18
920,19233589,379000,BASELINE,Y,,2026-09-18
921,18759339,399000,BASELINE,Y,,2026-09-18
922,17815517,499000,BASELINE,Y,,2026-09-18
923,19305190,399000,BASELINE,Y,,2026-09-18
924,19126474,459000,BASELINE,Y,,2026-09-18
925,18689981,399000,BASELINE,Y,,2026-09-18
926,18469221,399000,BASELINE,Y,,2026-09-18
927,19229390,329000,BASELINE,Y,,2026-09-18
928,19022693,284000,BASELINE,Y,,2026-09-18
929,19275114,644000,BASELINE,Y,,2026-09-18
930,18490095,824000,BASELINE,Y,,2026-09-18
931,19022705,679000,BASELINE,Y,,2026-09-18
932,18624122,259000,BASELINE,Y,,2026-09-18
933,18953518,329000,BASELINE,Y,,2026-09-18
934,18915510,334000,BASELINE,Y,,2026-09-18
935,18907611,359000,BASELINE,Y,,2026-09-18
936,18816320,534000,BASELINE,Y,,2026-09-18
937,19022684,744000,BASELINE,Y,,2026-09-18
938,18797041,1119000,BASELINE,Y,,2026-09-18
939,19263862,689000,BASELINE,Y,,2026-09-18
940,18602883,279000,BASELINE,Y,,2026-09-18
941,18490116,824000,BASELINE,Y,,2026-09-18
942,18490126,824000,BASELINE,Y,,2026-09-18
943,19332427,299000,BASELINE,Y,,2026-09-18
944,19292464,334000,BASELINE,Y,,2026-09-18
945,19254050,559000,BASELINE,Y,,2026-09-18
946,19252755,425000,BASELINE,Y,,2026-09-18
947,19252555,1488000,BASELINE,Y,,2026-09-18
948,19232330,638000,BASELINE,Y,,2026-09-18
949,19157143,684000,BASELINE,Y,,2026-09-18
950,19340162,479000,BASELINE,Y,,2026-09-18
951,18848654,999000,BASELINE,Y,,2026-09-18
952,19319548,849000,BASELINE,Y,,2026-09-18
953,19340157,488000,BASELINE,Y,,2026-09-18
954,19330650,599000,BASELINE,Y,,2026-09-18
955,19320422,699000,BASELINE,Y,,2026-09-18
956,19206126,289000,BASELINE,Y,,2026-09-18
957,19204509,588000,BASELINE,Y,,2026-09-18
958,19256783,398000,BASELINE,Y,,2026-09-18
959,18798366,899000,BASELINE,Y,,2026-09-18
960,19336860,799000,BASELINE,Y,,2026-09-18
961,19304057,899000,BASELINE,Y,,2026-09-18
962,19288437,749000,BASELINE,Y,,2026-09-18
963,19336821,679000,BASELINE,Y,,2026-09-18
964,19336884,1899000,BASELINE,Y,,2026-09-18
965,18922706,709000,BASELINE,Y,,2026-09-18
966,18933739,1239000,BASELINE,Y,,2026-09-18
967,18973322,869000,BASELINE,Y,,2026-09-18
968,19316040,1089000,BASELINE,Y,,2026-09-18
969,19325734,889000,BASELINE,Y,,2026-09-18
970,19022629,1249000,BASELINE,Y,,2026-09-18
971,16573571,2269000,BASELINE,Y,,2026-09-18
972,19054466,459000,BASELINE,Y,,2026-09-18
973,19336980,789000,BASELINE,Y,,2026-09-18
974,19330130,549000,BASELINE,Y,,2026-09-18
975,19292948,499000,BASELINE,Y,,2026-09-18
976,19302255,599000,BASELINE,Y,,2026-09-18
977,19286056,1188000,BASELINE,Y,,2026-09-18
978,19284651,379000,BASELINE,Y,,2026-09-18
979,18961361,899000,BASELINE,Y,,2026-09-18
980,18890891,174000,BASELINE,Y,,2026-09-18
981,18692921,315000,BASELINE,Y,,2026-09-18
982,19015959,345000,BASELINE,Y,,2026-09-18
983,19157121,289000,BASELINE,Y,,2026-09-18
984,19302394,589000,BASELINE,Y,,2026-09-18
985,19283739,514000,BASELINE,Y,,2026-09-18
986,19208497,738000,BASELINE,Y,,2026-09-18
987,19080672,718000,BASELINE,Y,,2026-09-18
988,19270046,489000,BASELINE,Y,,2026-09-18
989,19138911,649000,BASELINE,Y,,2026-09-18
990,19143728,379000,BASELINE,Y,,2026-09-18
991,19340071,289000,BASELINE,Y,,2026-09-18
992,18812591,379000,BASELINE,Y,,2026-09-18
993,19243170,279000,BASELINE,Y,,2026-09-18
994,19340083,1,BASELINE,Y,,2026-09-18
995,19338135,799000,BASELINE,Y,,2026-09-18
996,19334508,335000,BASELINE,Y,,2026-09-18
997,19319715,648000,BASELINE,Y,,2026-09-18
998,19333649,239000,BASELINE,Y,,2026-09-18
999,19294450,309000,BASELINE,Y,,2026-09-18
1000,19279636,1039000,BASELINE,Y,,2026-09-18
1001,19275484,514000,BASELINE,Y,,2026-09-18
1002,19113124,778000,BASELINE,Y,,2026-09-18
1003,19051827,358000,BASELINE,Y,,2026-09-18
1004,18967949,1448000,BASELINE,Y,,2026-09-18
1005,18907605,408000,BASELINE,Y,,2026-09-18
1006,18760342,489000,BASELINE,Y,,2026-09-18
1007,19329094,249000,BASELINE,Y,,2026-09-18
1008,19201885,629000,BASELINE,Y,,2026-09-18
1009,19127941,319000,BASELINE,Y,,2026-09-18
1010,19074002,1248000,BASELINE,Y,,2026-09-18
1011,18106026,899999,BASELINE,Y,,2026-09-18
1012,19319707,578000,BASELINE,Y,,2026-09-18
1013,19302321,789000,BASELINE,Y,,2026-09-18
1014,19284657,349000,BASELINE,Y,,2026-09-18
1015,19299030,648000,BASELINE,Y,,2026-09-18
1016,19252235,1168000,BASELINE,Y,,2026-09-18
1017,19277776,308000,BASELINE,Y,,2026-09-18
1018,19208421,638000,BASELINE,Y,,2026-09-18
1019,19267553,598000,BASELINE,Y,,2026-09-18
1020,19294461,429000,BASELINE,Y,,2026-09-18
1021,19226608,478000,BASELINE,Y,,2026-09-18
1022,19137351,259000,BASELINE,Y,,2026-09-18
1023,19315484,239000,BASELINE,Y,,2026-09-18
1024,19313810,509000,BASELINE,Y,,2026-09-18
1025,18809205,249000,BASELINE,Y,,2026-09-18
1026,15285784,299000,BASELINE,Y,,2026-09-18
1027,18803863,685000,BASELINE,Y,,2026-09-18
1028,19339967,33888,BASELINE,Y,,2026-09-18
1029,19199790,278000,BASELINE,Y,,2026-09-18
1030,19046842,404000,BASELINE,Y,,2026-09-18
1031,19324666,11900000,BASELINE,Y,,2026-09-18
1032,19285764,519000,BASELINE,Y,,2026-09-18
1033,19214152,490000,BASELINE,Y,,2026-09-18
1034,18970591,424000,BASELINE,Y,,2026-09-18
1035,18550151,799000,BASELINE,Y,,2026-09-18
1036,14574624,789000,BASELINE,Y,,2026-09-18
1037,19327420,10990000,BASELINE,Y,,2026-09-18
1038,19264735,2099000,BASELINE,Y,,2026-09-18
1039,18621329,899000,BASELINE,Y,,2026-09-18
1040,19129415,799000,BASELINE,Y,,2026-09-18
1041,18105172,599000,BASELINE,Y,,2026-09-18
1042,17904508,489000,BASELINE,Y,,2026-09-18
